S,K,r,q,sigma,T,Call,Put,Forward,S2
130,90,0.1,0.05,0.24,1.9,44.92219631,1.13003688,142.9556512,16900
130,90,0.1,0.05,0.24,2.0,45.14668584,1.203589276,143.6722193,16900
130,90,0.1,0.05,0.26,0.5,41.29132757,0.111687208,133.2909657,16900
130,90,0.1,0.05,0.26,0.7,41.89177812,0.278517798,134.6305621,16900
130,90,0.1,0.05,0.26,1.0,42.81773461,0.593277052,136.6652425,16900
130,90,0.1,0.05,0.26,1.1,43.12241107,0.704414016,137.3502799,16900
130,90,0.1,0.05,0.26,1.3,43.71670423,0.926522771,138.7306732,16900
130,90,0.1,0.05,0.26,1.4,44.00459203,1.035636632,139.4260636,16900
130,90,0.1,0.05,0.26,1.5,44.2855487,1.142613359,140.1249396,16900
130,90,0.1,0.05,0.26,1.6,44.55921665,1.247032622,140.8273188,16900
130,90,0.1,0.05,0.26,1.7,44.82535913,1.348595652,141.5332187,16900
130,90,0.1,0.05,0.26,1.8,45.08383152,1.447096458,142.2426569,16900
130,90,0.1,0.05,0.26,1.9,45.33455945,1.542400027,142.9556512,16900
130,90,0.1,0.05,0.26,2.0,45.5775223,1.634425737,143.6722193,16900
130,90,0.1,0.05,0.28,0.3,40.75732999,0.032875865,131.9646984,16900
130,90,0.1,0.05,0.28,0.4,41.04808971,0.093311708,132.6261742,16900
130,90,0.1,0.05,0.28,0.6,41.69171881,0.292607476,133.9590894,16900
130,90,0.1,0.05,0.28,0.9,42.7169395,0.691073535,135.9836218,16900
130,90,0.1,0.05,0.28,1.0,43.05738825,0.832930693,136.6652425,16900
130,90,0.1,0.05,0.28,1.3,44.04499215,1.254810696,138.7306732,16900
130,90,0.1,0.05,0.28,1.4,44.35946413,1.390508726,139.4260636,16900
130,90,0.1,0.05,0.28,1.5,44.66558927,1.522653928,140.1249396,16900
130,90,0.1,0.05,0.28,1.6,44.9630714,1.650887373,140.8273188,16900
130,90,0.1,0.05,0.28,1.7,45.25173976,1.774976278,141.5332187,16900
130,90,0.1,0.05,0.28,1.8,45.53151664,1.894781584,142.2426569,16900
130,90,0.1,0.05,0.28,1.9,45.80239343,2.010234007,142.9556512,16900
130,90,0.1,0.05,0.28,2.0,46.06441279,2.121316222,143.6722193,16900
130,90,0.1,0.05,0.3,0.0,40.0,0.0,130.0,16900
130,90,0.1,0.05,0.3,0.1,40.24723667,9.94172e-05,130.6516277,16900
130,90,0.1,0.05,0.3,0.2,40.49890934,0.010311552,131.3065217,16900
130,90,0.1,0.05,0.3,0.3,40.78268996,0.058235826,131.9646984,16900
130,90,0.1,0.05,0.3,0.4,41.10463252,0.149854517,132.6261742,16900
130,90,0.1,0.05,0.3,0.7,42.20224858,0.588988258,134.6305621,16900
130,90,0.1,0.05,0.3,0.8,42.58329289,0.761136973,135.3054006,16900
130,90,0.1,0.05,0.3,0.9,42.96290983,0.93704387,135.9836218,16900
130,90,0.1,0.05,0.3,1.0,43.33804501,1.11358745,136.6652425,16900
130,90,0.1,0.05,0.3,1.1,43.70660307,1.28860601,137.3502799,16900
130,90,0.1,0.05,0.3,1.3,44.41877147,1.62859001,138.7306732,16900
130,90,0.1,0.05,0.3,1.4,44.76081959,1.791864184,139.4260636,16900
130,90,0.1,0.05,0.3,1.5,45.09293157,1.949996223,140.1249396,16900
130,90,0.1,0.05,0.3,1.6,45.41490446,2.102720437,140.8273188,16900
130,90,0.1,0.05,0.3,1.7,45.72665856,2.249895085,141.5332187,16900
130,90,0.1,0.05,0.3,1.8,46.02820299,2.391467928,142.2426569,16900
130,90,0.1,0.05,0.3,1.9,46.31961074,2.527451315,142.9556512,16900
130,90,0.1,0.05,0.3,2.0,46.60100061,2.657904046,143.6722193,16900
130,90,0.1,0.05,0.32,0.2,40.50823108,0.019633291,131.3065217,16900
130,90,0.1,0.05,0.32,0.3,40.81906249,0.094608359,131.9646984,16900
130,90,0.1,0.05,0.32,0.4,41.17927631,0.224498308,132.6261742,16900
130,90,0.1,0.05,0.32,0.6,41.98512772,0.586016386,133.9590894,16900
130,90,0.1,0.05,0.32,0.7,42.40570714,0.792446819,134.6305621,16900
130,90,0.1,0.05,0.32,0.9,43.24560129,1.219735329,135.9836218,16900
130,90,0.1,0.05,0.32,1.0,43.65704284,1.432585282,136.6652425,16900
130,90,0.1,0.05,0.32,1.1,44.05971472,1.641717662,137.3502799,16900
130,90,0.1,0.05,0.32,1.2,44.45229157,1.84574151,138.0387511,16900
130,90,0.1,0.05,0.32,1.3,44.83394537,2.043763918,138.7306732,16900
130,90,0.1,0.05,0.32,1.4,45.20419021,2.235234812,139.4260636,16900
130,90,0.1,0.05,0.32,1.5,45.56277725,2.419841906,140.1249396,16900
130,90,0.1,0.05,0.32,1.6,45.90962274,2.597438718,140.8273188,16900
130,90,0.1,0.05,0.32,1.7,46.24475813,2.767994648,141.5332187,16900
130,90,0.1,0.05,0.32,1.8,46.56829503,2.931559971,142.2426569,16900
130,90,0.1,0.05,0.32,1.9,46.88040049,3.08824106,142.9556512,16900
130,90,0.1,0.05,0.32,2.0,47.18127925,3.238182686,143.6722193,16900
130,90,0.1,0.05,0.34,0.0,40.0,0.0,130.0,16900
130,90,0.1,0.05,0.34,0.4,41.27311192,0.318333915,132.6261742,16900
130,90,0.1,0.05,0.34,0.5,41.71445128,0.534810925,133.2909657,16900
130,90,0.1,0.05,0.34,0.6,42.17402076,0.774909419,133.9590894,16900
130,90,0.1,0.05,0.34,0.8,43.10432529,1.28216937,135.3054006,16900
130,90,0.1,0.05,0.34,1.0,44.01140772,1.786950162,136.6652425,16900
130,90,0.1,0.05,0.34,1.1,44.44903869,2.031041634,137.3502799,16900
130,90,0.1,0.05,0.34,1.3,45.28643119,2.496249729,138.7306732,16900
130,90,0.1,0.05,0.34,1.4,45.68521439,2.716258991,139.4260636,16900
130,90,0.1,0.05,0.34,1.5,46.07051914,2.9275838,140.1249396,16900
130,90,0.1,0.05,0.34,1.6,46.44240158,3.130217559,140.8273188,16900
130,90,0.1,0.05,0.34,1.7,46.80102004,3.324256558,141.5332187,16900
130,90,0.1,0.05,0.34,1.8,47.14660079,3.509865732,142.2426569,16900
130,90,0.1,0.05,0.34,1.9,47.47941435,3.687254919,142.9556512,16900
130,90,0.1,0.05,0.34,2.0,47.79975886,3.856662296,143.6722193,16900
130,90,0.1,0.05,0.36,0.0,40.0,0.0,130.0,16900
130,90,0.1,0.05,0.36,0.2,40.54327491,0.054677123,131.3065217,16900
130,90,0.1,0.05,0.36,0.7,42.90306526,1.289804935,134.6305621,16900
130,90,0.1,0.05,0.36,0.8,43.41173088,1.589574966,135.3054006,16900
130,90,0.1,0.05,0.36,1.3,45.77233831,2.982156855,138.7306732,16900
130,90,0.1,0.05,0.36,1.4,46.19979402,3.230838615,139.4260636,16900
130,90,0.1,0.05,0.36,1.5,46.61187786,3.468942517,140.1249396,16900
130,90,0.1,0.05,0.36,1.6,47.00880203,3.696618009,140.8273188,16900
130,90,0.1,0.05,0.36,1.7,47.39086389,3.914100415,141.5332187,16900
130,90,0.1,0.05,0.36,1.8,47.75841362,4.121678558,142.2426569,16900
130,90,0.1,0.05,0.36,1.9,48.11183227,4.319672847,142.9556512,16900
130,90,0.1,0.05,0.36,2.0,48.45151694,4.508420375,143.6722193,16900
130,90,0.1,0.05,0.38,0.0,40.0,0.0,130.0,16900
130,90,0.1,0.05,0.38,0.3,41.00807718,0.283623055,131.9646984,16900
130,90,0.1,0.05,0.38,1.2,45.81436013,3.207810064,138.0387511,16900
130,90,0.1,0.05,0.38,1.3,46.28805713,3.497875675,138.7306732,16900
130,90,0.1,0.05,0.38,1.4,46.74416581,3.775210406,139.4260636,16900
130,90,0.1,0.05,0.38,1.5,47.1829567,4.040021356,140.1249396,16900
130,90,0.1,0.05,0.38,1.6,47.6048105,4.292626476,140.8273188,16900
130,90,0.1,0.05,0.38,1.7,48.01017283,4.533409353,141.5332187,16900
130,90,0.1,0.05,0.38,1.8,48.39952468,4.762789624,142.2426569,16900
130,90,0.1,0.05,0.38,1.9,48.77336295,4.981203521,142.9556512,16900
130,90,0.1,0.05,0.38,2.0,49.13218765,5.189091086,143.6722193,16900
130,90,0.1,0.05,0.4,0.0,40.0,0.0,130.0,16900
130,90,0.1,0.05,0.4,0.2,40.60763596,0.119038171,131.3065217,16900
130,90,0.1,0.05,0.4,0.4,41.67277592,0.717997911,132.6261742,16900
130,90,0.1,0.05,0.4,0.5,42.28006694,1.100426581,133.2909657,16900
130,90,0.1,0.05,0.4,1.1,45.80138038,3.383383323,137.3502799,16900
130,90,0.1,0.05,0.4,1.3,46.83029356,4.040112102,138.7306732,16900
130,90,0.1,0.05,0.4,1.4,47.31492209,4.345966684,139.4260636,16900
130,90,0.1,0.05,0.4,1.5,47.7802498,4.637314458,140.1249396,16900
130,90,0.1,0.05,0.4,1.6,48.22683538,4.914651356,140.8273188,16900
130,90,0.1,0.05,0.4,1.7,48.65527963,5.178516155,141.5332187,16900
130,90,0.1,0.05,0.4,1.8,49.06619949,5.429464427,142.2426569,16900
130,90,0.1,0.05,0.4,1.9,49.46021149,5.668052061,142.9556512,16900
130,90,0.1,0.05,0.4,2.0,49.83792151,5.894824947,143.6722193,16900
130,90,0.1,0.05,0.42,0.2,40.65302034,0.164422547,131.3065217,16900
130,90,0.1,0.05,0.42,0.3,41.20788307,0.483428945,131.9646984,16900
130,90,0.1,0.05,0.42,0.7,43.84784846,2.234588139,134.6305621,16900
130,90,0.1,0.05,0.42,0.8,44.4940754,2.671919481,135.3054006,16900
130,90,0.1,0.05,0.42,1.2,46.861141,4.25459094,138.0387511,16900
130,90,0.1,0.05,0.42,1.3,47.39607203,4.605890571,138.7306732,16900
130,90,0.1,0.05,0.42,1.4,47.90900327,4.940047868,139.4260636,16900
130,90,0.1,0.05,0.42,1.5,48.40062519,5.257689849,140.1249396,16900
130,90,0.1,0.05,0.42,1.6,48.87168158,5.559497559,140.8273188,16900
130,90,0.1,0.05,0.42,1.7,49.32293356,5.846170083,141.5332187,16900
130,90,0.1,0.05,0.42,1.8,49.75513772,6.11840266,142.2426569,16900
130,90,0.1,0.05,0.42,1.9,50.16903301,6.376873587,142.9556512,16900
130,90,0.1,0.05,0.42,2.0,50.56533321,6.622236645,143.6722193,16900
130,90,0.1,0.05,0.44,0.9,45.56897869,3.543112728,135.9836218,16900
130,90,0.1,0.05,0.44,1.0,46.21117134,3.986713777,136.6652425,16900
130,90,0.1,0.05,0.44,1.2,47.41751899,4.810968928,138.0387511,16900
130,90,0.1,0.05,0.44,1.3,47.98272118,5.192539725,138.7306732,16900
130,90,0.1,0.05,0.44,1.4,48.52367573,5.554720326,139.4260636,16900
130,90,0.1,0.05,0.44,1.5,49.04129567,5.898360325,140.1249396,16900
130,90,0.1,0.05,0.44,1.6,49.53651518,6.224331158,140.8273188,16900
130,90,0.1,0.05,0.44,1.7,50.01025943,6.533495952,141.5332187,16900
130,90,0.1,0.05,0.44,1.8,50.46342734,6.826692283,142.2426569,16900
130,90,0.1,0.05,0.44,1.9,50.89688221,7.104722782,142.9556512,16900
130,90,0.1,0.05,0.44,2.0,51.31144709,7.368350527,143.6722193,16900
130,90,0.1,0.05,0.46,0.6,43.82198107,2.422869734,133.9590894,16900
130,90,0.1,0.05,0.46,0.8,45.32726021,3.505104295,135.3054006,16900
130,90,0.1,0.05,0.46,1.1,47.3699016,4.951904542,137.3502799,16900
130,90,0.1,0.05,0.46,1.2,47.99268739,5.386137324,138.0387511,16900
130,90,0.1,0.05,0.46,1.3,48.58785098,5.797669522,138.7306732,16900
130,90,0.1,0.05,0.46,1.4,49.1565031,6.187547694,139.4260636,16900
130,90,0.1,0.05,0.46,1.5,49.699785,6.556849653,140.1249396,16900
130,90,0.1,0.05,0.46,1.6,50.2188251,6.906641078,140.8273188,16900
130,90,0.1,0.05,0.46,1.7,50.71471528,7.237951804,141.5332187,16900
130,90,0.1,0.05,0.46,1.8,51.18849867,7.551763608,142.2426569,16900
130,90,0.1,0.05,0.46,1.9,51.64116419,7.849004764,142.9556512,16900
130,90,0.1,0.05,0.46,2.0,52.07364515,8.130548585,143.6722193,16900
130,90,0.1,0.05,0.48,0.0,40.0,0.0,130.0,16900
130,90,0.1,0.05,0.48,0.1,40.28449911,0.037361853,130.6516277,16900
130,90,0.1,0.05,0.48,0.2,40.84825105,0.359653261,131.3065217,16900
130,90,0.1,0.05,0.48,0.4,42.46541841,1.510640408,132.6261742,16900
130,90,0.1,0.05,0.48,1.0,47.24315044,5.018692876,136.6652425,16900
130,90,0.1,0.05,0.48,1.2,48.58455208,5.978002018,138.0387511,16900
130,90,0.1,0.05,0.48,1.3,49.20932641,6.41914495,138.7306732,16900
130,90,0.1,0.05,0.48,1.4,49.80531573,6.836360324,139.4260636,16900
130,90,0.1,0.05,0.48,1.5,50.37389364,7.230958298,140.1249396,16900
130,90,0.1,0.05,0.48,1.6,50.91638557,7.604201548,140.8273188,16900
130,90,0.1,0.05,0.48,1.7,51.43405195,7.957288469,141.5332187,16900
130,90,0.1,0.05,0.48,1.8,51.92808135,8.291346291,142.2426569,16900
130,90,0.1,0.05,0.48,1.9,52.39958922,8.607429798,142.9556512,16900
130,90,0.1,0.05,0.48,2.0,52.84961969,8.906523119,143.6722193,16900
130,90,0.1,0.05,0.5,0.1,40.29947955,0.052342292,130.6516277,16900
130,90,0.1,0.05,0.5,0.5,43.6285196,2.448879243,133.2909657,16900
130,90,0.1,0.05,0.5,0.7,45.39960519,3.786344866,134.6305621,16900
130,90,0.1,0.05,0.5,0.8,46.23183328,4.409677365,135.3054006,16900
130,90,0.1,0.05,0.5,0.9,47.02622592,5.000359957,135.9836218,16900
130,90,0.1,0.05,0.5,1.1,48.504501,6.086503941,137.3502799,16900
130,90,0.1,0.05,0.5,1.3,49.84524076,7.055059305,138.7306732,16900
130,90,0.1,0.05,0.5,1.4,50.46818084,7.499225435,139.4260636,16900
130,90,0.1,0.05,0.5,1.5,51.06166621,7.918730863,140.1249396,16900
130,90,0.1,0.05,0.5,1.6,51.62722119,8.31503717,140.8273188,16900
130,90,0.1,0.05,0.5,1.7,52.16627603,8.689512549,141.5332187,16900
130,90,0.1,0.05,0.5,1.8,52.68016555,9.043430495,142.2426569,16900
130,90,0.1,0.05,0.5,1.9,53.17013225,9.377972819,142.9556512,16900
130,90,0.1,0.05,0.5,2.0,53.63733138,9.694234809,143.6722193,16900
130,95,0.1,0.05,0.1,0.0,35.0,0.0,130.0,16900
130,95,0.1,0.05,0.1,0.1,35.29688809,0.0,130.6516277,16900
130,95,0.1,0.05,0.1,0.2,35.58760442,1.56319e-13,131.3065217,16900
130,95,0.1,0.05,0.1,0.4,36.15083089,8.02424e-08,132.6261742,16900
130,95,0.1,0.05,0.1,0.6,36.69029644,7.77154e-06,133.9590894,16900
130,95,0.1,0.05,0.1,0.9,37.45639202,0.000181984,135.9836218,16900
130,95,0.1,0.05,0.1,1.3,38.40105251,0.001348208,138.7306732,16900
130,95,0.1,0.05,0.1,1.4,38.62403305,0.001868825,139.4260636,16900
130,95,0.1,0.05,0.1,1.5,38.84187752,0.00248206,140.1249396,16900
130,95,0.1,0.05,0.1,1.6,39.054648,0.003182919,140.8273188,16900
130,95,0.1,0.05,0.1,1.7,39.26240383,0.00396443,141.5332187,16900
130,95,0.1,0.05,0.1,1.8,39.46520229,0.004818294,142.2426569,16900
130,95,0.1,0.05,0.1,1.9,39.66309918,0.005735424,142.9556512,16900
130,95,0.1,0.05,0.1,2.0,39.85614919,0.006706388,143.6722193,16900
130,95,0.1,0.05,0.12,0.2,35.58760442,7.54795e-10,131.3065217,16900
130,95,0.1,0.05,0.12,0.7,36.95198033,0.000689106,134.6305621,16900
130,95,0.1,0.05,0.12,0.8,37.20802931,0.00145513,135.3054006,16900
130,95,0.1,0.05,0.12,1.1,37.94512246,0.006296083,137.3502799,16900
130,95,0.1,0.05,0.12,1.2,38.18073463,0.008786754,138.0387511,16900
130,95,0.1,0.05,0.12,1.3,38.41138158,0.011677282,138.7306732,16900
130,95,0.1,0.05,0.12,1.4,38.63709019,0.014925967,139.4260636,16900
130,95,0.1,0.05,0.12,1.5,38.85788138,0.018485914,140.1249396,16900
130,95,0.1,0.05,0.12,1.6,39.07377353,0.022308452,140.8273188,16900
130,95,0.1,0.05,0.12,1.7,39.2847849,0.026345507,141.5332187,16900
130,95,0.1,0.05,0.12,1.8,39.49093515,0.03055115,142.2426569,16900
130,95,0.1,0.05,0.12,1.9,39.6922463,0.034882544,142.9556512,16900
130,95,0.1,0.05,0.12,2.0,39.88874325,0.039300452,143.6722193,16900
130,95,0.1,0.05,0.14,0.0,35.0,0.0,130.0,16900
130,95,0.1,0.05,0.14,0.6,36.6926789,0.002390229,133.9590894,16900
130,95,0.1,0.05,0.14,0.7,36.956409,0.00511778,134.6305621,16900
130,95,0.1,0.05,0.14,1.0,37.72152166,0.021251189,136.6652425,16900
130,95,0.1,0.05,0.14,1.2,38.20980274,0.03785486,138.0387511,16900
130,95,0.1,0.05,0.14,1.3,38.4471681,0.047463797,138.7306732,16900
130,95,0.1,0.05,0.14,1.4,38.67989256,0.057728335,139.4260636,16900
130,95,0.1,0.05,0.14,1.5,38.9078937,0.068498239,140.1249396,16900
130,95,0.1,0.05,0.14,1.6,39.13110224,0.079637157,140.8273188,16900
130,95,0.1,0.05,0.14,1.7,39.34946322,0.091023828,141.5332187,16900
130,95,0.1,0.05,0.14,1.8,39.56293603,0.102552024,142.2426569,16900
130,95,0.1,0.05,0.14,1.9,39.77149356,0.114129803,142.9556512,16900
130,95,0.1,0.05,0.14,2.0,39.97512119,0.125678385,143.6722193,16900
130,95,0.1,0.05,0.16,0.1,35.29688809,1.27514e-10,130.6516277,16900
130,95,0.1,0.05,0.16,0.6,36.70124385,0.010955181,133.9590894,16900
130,95,0.1,0.05,0.16,0.8,37.23930596,0.032731775,135.3054006,16900
130,95,0.1,0.05,0.16,0.9,37.50404193,0.047831892,135.9836218,16900
130,95,0.1,0.05,0.16,1.3,38.52647912,0.126774823,138.7306732,16900
130,95,0.1,0.05,0.16,1.4,38.77137182,0.149207594,139.4260636,16900
130,95,0.1,0.05,0.16,1.5,39.01148859,0.172093123,140.1249396,16900
130,95,0.1,0.05,0.16,1.6,39.24666177,0.195196689,140.8273188,16900
130,95,0.1,0.05,0.16,1.7,39.47676182,0.218322422,141.5332187,16900
130,95,0.1,0.05,0.16,1.8,39.70169241,0.241308406,142.2426569,16900
130,95,0.1,0.05,0.16,1.9,39.92138572,0.264021965,142.9556512,16900
130,95,0.1,0.05,0.16,2.0,40.13579817,0.286355368,143.6722193,16900
130,95,0.1,0.05,0.18,0.0,35.0,0.0,130.0,16900
130,95,0.1,0.05,0.18,0.2,35.58766183,5.74027e-05,131.3065217,16900
130,95,0.1,0.05,0.18,0.3,35.8734247,0.00119824,131.9646984,16900
130,95,0.1,0.05,0.18,0.4,36.15679922,0.005968406,132.6261742,16900
130,95,0.1,0.05,0.18,0.5,36.43987562,0.01638238,133.2909657,16900
130,95,0.1,0.05,0.18,0.6,36.72331473,0.033026061,133.9590894,16900
130,95,0.1,0.05,0.18,0.8,37.28948492,0.082910737,135.3054006,16900
130,95,0.1,0.05,0.18,1.0,37.84899138,0.148720904,136.6652425,16900
130,95,0.1,0.05,0.18,1.2,38.39537605,0.223428171,138.0387511,16900
130,95,0.1,0.05,0.18,1.3,38.66212523,0.262420931,138.7306732,16900
130,95,0.1,0.05,0.18,1.4,38.92399625,0.301832028,139.4260636,16900
130,95,0.1,0.05,0.18,1.5,39.18067088,0.341275418,140.1249396,16900
130,95,0.1,0.05,0.18,1.6,39.43190773,0.380442651,140.8273188,16900
130,95,0.1,0.05,0.18,1.7,39.67752881,0.419089417,141.5332187,16900
130,95,0.1,0.05,0.18,1.8,39.91740803,0.457024032,142.2426569,16900
130,95,0.1,0.05,0.18,1.9,40.15146156,0.494097804,142.9556512,16900
130,95,0.1,0.05,0.18,2.0,40.37963988,0.530197079,143.6722193,16900
130,95,0.1,0.05,0.2,0.3,35.87676578,0.004539321,131.9646984,16900
130,95,0.1,0.05,0.2,0.4,36.16849555,0.017664743,132.6261742,16900
130,95,0.1,0.05,0.2,0.6,36.76644653,0.076157855,133.9590894,16900
130,95,0.1,0.05,0.2,0.7,37.07035636,0.11906514,134.6305621,16900
130,95,0.1,0.05,0.2,0.8,37.37507269,0.168498505,135.3054006,16900
130,95,0.1,0.05,0.2,0.9,37.67886222,0.222652182,135.9836218,16900
130,95,0.1,0.05,0.2,1.0,37.98028096,0.280010485,136.6652425,16900
130,95,0.1,0.05,0.2,1.2,38.5716519,0.399704025,138.0387511,16900
130,95,0.1,0.05,0.2,1.3,38.86002285,0.460318546,138.7306732,16900
130,95,0.1,0.05,0.2,1.4,39.14277523,0.52061101,139.4260636,16900
130,95,0.1,0.05,0.2,1.5,39.4195306,0.58013514,140.1249396,16900
130,95,0.1,0.05,0.2,1.6,39.69001735,0.638552268,140.8273188,16900
130,95,0.1,0.05,0.2,1.7,39.95404785,0.695608456,141.5332187,16900
130,95,0.1,0.05,0.2,1.8,40.21150042,0.751116416,142.2426569,16900
130,95,0.1,0.05,0.2,1.9,40.46230505,0.804941293,142.9556512,16900
130,95,0.1,0.05,0.2,2.0,40.7064323,0.856989495,143.6722193,16900
130,95,0.1,0.05,0.22,0.0,35.0,0.0,130.0,16900
130,95,0.1,0.05,0.22,0.8,37.50149634,0.294922155,135.3054006,16900
130,95,0.1,0.05,0.22,1.1,38.48784444,0.549018059,137.3502799,16900
130,95,0.1,0.05,0.22,1.2,38.80733686,0.635388979,138.0387511,16900
130,95,0.1,0.05,0.22,1.3,39.12063185,0.720927549,138.7306732,16900
130,95,0.1,0.05,0.22,1.4,39.42717824,0.805014014,139.4260636,16900
130,95,0.1,0.05,0.22,1.5,39.72659393,0.887198471,140.1249396,16900
130,95,0.1,0.05,0.22,1.6,40.01862474,0.967159659,140.8273188,16900
130,95,0.1,0.05,0.22,1.7,40.30311332,1.04467392,141.5332187,16900
130,95,0.1,0.05,0.22,1.8,40.57997578,1.119591778,142.2426569,16900
130,95,0.1,0.05,0.22,1.9,40.84918399,1.191820235,142.9556512,16900
130,95,0.1,0.05,0.22,2.0,41.11075212,1.261309315,143.6722193,16900
130,95,0.1,0.05,0.24,0.0,35.0,0.0,130.0,16900
130,95,0.1,0.05,0.24,0.2,35.5918498,0.004245375,131.3065217,16900
130,95,0.1,0.05,0.24,0.5,36.57913399,0.155640751,133.2909657,16900
130,95,0.1,0.05,0.24,0.7,37.30414539,0.352854172,134.6305621,16900
130,95,0.1,0.05,0.24,0.9,38.03604533,0.579835291,135.9836218,16900
130,95,0.1,0.05,0.24,1.3,39.44100493,1.041300628,138.7306732,16900
130,95,0.1,0.05,0.24,1.4,39.77339811,1.151233886,139.4260636,16900
130,95,0.1,0.05,0.24,1.5,40.09725996,1.257864499,140.1249396,16900
130,95,0.1,0.05,0.24,1.6,40.41239728,1.360932202,140.8273188,16900
130,95,0.1,0.05,0.24,1.7,40.71871823,1.460278839,141.5332187,16900
130,95,0.1,0.05,0.24,1.8,41.01620537,1.555821365,142.2426569,16900
130,95,0.1,0.05,0.24,1.9,41.30489577,1.647532011,142.9556512,16900
130,95,0.1,0.05,0.24,2.0,41.58486642,1.735423622,143.6722193,16900
130,95,0.1,0.05,0.26,0.1,35.29699963,0.000111539,130.6516277,16900
130,95,0.1,0.05,0.26,0.3,35.9274795,0.055253042,131.9646984,16900
130,95,0.1,0.05,0.26,0.4,36.2897018,0.138870994,132.6261742,16900
130,95,0.1,0.05,0.26,0.5,36.67520969,0.251716454,133.2909657,16900
130,95,0.1,0.05,0.26,0.6,37.07406775,0.383779084,133.9590894,16900
130,95,0.1,0.05,0.26,0.7,37.47861155,0.527320329,134.6305621,16900
130,95,0.1,0.05,0.26,1.3,39.816435,1.416730697,138.7306732,16900
130,95,0.1,0.05,0.26,1.4,40.17605247,1.553888248,139.4260636,16900
130,95,0.1,0.05,0.26,1.5,40.52553502,1.686139562,140.1249396,16900
130,95,0.1,0.05,0.26,1.6,40.86478686,1.813321784,140.8273188,16900
130,95,0.1,0.05,0.26,1.7,41.19381036,1.935370968,141.5332187,16900
130,95,0.1,0.05,0.26,1.8,41.5126773,2.0522933,142.2426569,16900
130,95,0.1,0.05,0.26,1.9,41.82150827,2.164144511,142.9556512,16900
130,95,0.1,0.05,0.26,2.0,42.12045781,2.271015012,143.6722193,16900
130,95,0.1,0.05,0.28,0.1,35.29727149,0.000383396,130.6516277,16900
130,95,0.1,0.05,0.28,0.5,36.79988648,0.37639324,133.2909657,16900
130,95,0.1,0.05,0.28,0.6,37.24332005,0.553031382,133.9590894,16900
130,95,0.1,0.05,0.28,0.7,37.69109124,0.739800019,134.6305621,16900
130,95,0.1,0.05,0.28,0.8,38.13705819,0.930484008,135.3054006,16900
130,95,0.1,0.05,0.28,1.2,39.84203393,1.670086056,138.0387511,16900
130,95,0.1,0.05,0.28,1.3,40.24153664,1.841832343,138.7306732,16900
130,95,0.1,0.05,0.28,1.4,40.62925147,2.007087246,139.4260636,16900
130,95,0.1,0.05,0.28,1.5,41.00507879,2.165683328,140.1249396,16900
130,95,0.1,0.05,0.28,1.6,41.36904909,2.317584007,140.8273188,16900
130,95,0.1,0.05,0.28,1.7,41.72128124,2.46284184,141.5332187,16900
130,95,0.1,0.05,0.28,1.8,42.06195365,2.601569651,142.2426569,16900
130,95,0.1,0.05,0.28,1.9,42.39128414,2.733920384,142.9556512,16900
130,95,0.1,0.05,0.28,2.0,42.70951573,2.860072925,143.6722193,16900
130,95,0.1,0.05,0.3,0.2,35.62602217,0.038417748,131.3065217,16900
130,95,0.1,0.05,0.3,0.8,38.42929981,1.22272563,135.3054006,16900
130,95,0.1,0.05,0.3,1.2,40.28074783,2.10879995,138.0387511,16900
130,95,0.1,0.05,0.3,1.3,40.71087724,2.31117294,138.7306732,16900
130,95,0.1,0.05,0.3,1.4,41.12719531,2.505031089,139.4260636,16900
130,95,0.1,0.05,0.3,1.5,41.52976677,2.690371311,140.1249396,16900
130,95,0.1,0.05,0.3,1.6,41.91877049,2.867305409,140.8273188,16900
130,95,0.1,0.05,0.3,1.7,42.29445863,3.036019234,141.5332187,16900
130,95,0.1,0.05,0.3,1.8,42.65712915,3.196745147,142.2426569,16900
130,95,0.1,0.05,0.3,1.9,43.00710707,3.349743318,142.9556512,16900
130,95,0.1,0.05,0.3,2.0,43.34473176,3.495288962,143.6722193,16900
130,95,0.1,0.05,0.32,0.0,35.0,0.0,130.0,16900
130,95,0.1,0.05,0.32,0.2,35.65162095,0.064016526,131.3065217,16900
130,95,0.1,0.05,0.32,0.9,39.27969846,1.82348842,135.9836218,16900
130,95,0.1,0.05,0.32,1.2,40.75821415,2.586266276,138.0387511,16900
130,95,0.1,0.05,0.32,1.3,41.21930917,2.819604871,138.7306732,16900
130,95,0.1,0.05,0.32,1.4,41.66447258,3.042308359,139.4260636,16900
130,95,0.1,0.05,0.32,1.5,42.09395591,3.254560452,140.1249396,16900
130,95,0.1,0.05,0.32,1.6,42.50810296,3.456637883,140.8273188,16900
130,95,0.1,0.05,0.32,1.7,42.90731155,3.648872151,141.5332187,16900
130,95,0.1,0.05,0.32,1.8,43.2920085,3.831624499,142.2426569,16900
130,95,0.1,0.05,0.32,1.9,43.66263323,4.005269472,142.9556512,16900
130,95,0.1,0.05,0.32,2.0,44.01962694,4.170184143,143.6722193,16900
130,95,0.1,0.05,0.34,0.2,35.68683884,0.099234419,131.3065217,16900
130,95,0.1,0.05,0.34,0.4,36.75182328,0.600992473,132.6261742,16900
130,95,0.1,0.05,0.34,0.5,37.34459802,0.921104787,133.2909657,16900
130,95,0.1,0.05,0.34,0.6,37.94344478,1.253156108,133.9590894,16900
